,cep,cidade,uf,cep_5_digitos
13893,81320500,Curitiba,PR,81320
13894,86085040,Londrina,PR,86085
13895,21230042,Rio de Janeiro,RJ,21230
13896,45960970,Medeiros Neto,BA,45960
13897,89115450,Gaspar,SC,89115
13898,44905970,Lapão,BA,44905
13899,55800970,Nazaré da Mata,PE,55800
13900,42722120,Lauro de Freitas,BA,42722
13901,79002946,Campo Grande,MS,79002
13902,40245270,Salvador,BA,40245
13903,45580990,Ibirataia,BA,45580
13904,23070130,Rio de Janeiro,RJ,23070
13905,47530970,Oliveira dos Brejinhos,BA,47530
13906,13381070,Nova Odessa,SP,13381
13907,60426095,Fortaleza,CE,60426
13908,46310970,Jacaraci,BA,46310
13909,76381080,Goianésia,GO,76381
13910,58238970,Casserengue,PB,58238
13911,62760970,Baturité,CE,62760
13912,13226500,Várzea Paulista,SP,13226
13913,75259830,Senador Canedo,GO,75259
13914,54150192,Jaboatão dos Guararapes,PE,54150
13915,01407906,São Paulo,SP,01407
13916,65284970,Governador Nunes Freire,MA,65284
13917,81310400,Curitiba,PR,81310
13918,64695970,Caldeirão Grande do Piauí,PI,64695
13919,76908433,Ji-Paraná,RO,76908
13920,76829274,Porto Velho,RO,76829
13921,65720971,Igarapé Grande,MA,65720
13922,69900043,Rio Branco,AC,69900
13923,69101251,Itacoatiara,AM,69101
13924,76901197,Ji-Paraná,RO,76901
13925,60532610,Fortaleza,CE,60532
13926,29042725,Vitória,ES,29042
13927,35610970,Dores do Indaiá,MG,35610
13928,20780210,Rio de Janeiro,RJ,20780
13929,35260970,Central de Minas,MG,35260
13930,88132564,Palhoça,SC,88132
13931,12249990,São Francisco Xavier,SP,12249
13932,76876612,Ariquemes,RO,76876
13933,83511380,Almirante Tamandaré,PR,83511
13934,71650180,Brasília,DF,71650
13935,76829722,Porto Velho,RO,76829
13936,54290017,Jaboatão dos Guararapes,PE,54290
13937,41345605,Salvador,BA,41345
13938,47814554,Barreiras,BA,47814
13939,54320261,Jaboatão dos Guararapes,PE,54320
13940,30880133,Belo Horizonte,MG,30880
13941,72814510,Luziânia,GO,72814
13942,60440608,Fortaleza,CE,60440
13943,09639000,São Bernardo do Campo,SP,09639
13944,51210000,Recife,PE,51210
13945,17213250,Jaú,SP,17213
13946,74590030,Goiânia,GO,74590
13947,60360575,Fortaleza,CE,60360
13948,76870094,Ariquemes,RO,76870
13949,63010249,Juazeiro do Norte,CE,63010
13950,31230240,Belo Horizonte,MG,31230
13951,60871175,Fortaleza,CE,60871
13952,23940000,Angra dos Reis,RJ,23940
13953,06766500,Taboão da Serra,SP,06766
13954,74413260,Goiânia,GO,74413
13955,66812193,Belém,PA,66812
13956,25050580,Duque de Caxias,RJ,25050
13957,38180029,Araxá,MG,38180
13958,09540080,São Caetano do Sul,SP,09540
13959,72152500,Brasília,DF,72152
13960,77820020,Araguaína,TO,77820
13961,78891294,Sorriso,MT,78891
13962,74503111,Goiânia,GO,74503
13963,32041370,Contagem,MG,32041
13964,59070400,Natal,RN,59070
13965,88307310,Itajaí,SC,88307
13966,76824436,Porto Velho,RO,76824
13967,60422899,Fortaleza,CE,60422
13968,74043010,Goiânia,GO,74043
13969,81070194,Curitiba,PR,81070
13970,69018424,Manaus,AM,69018
13971,76873780,Ariquemes,RO,76873
13972,79041905,Campo Grande,MS,79041
13973,38071024,Uberaba,MG,38071
13974,87503660,Umuarama,PR,87503
13975,56316260,Petrolina,PE,56316
13976,79900124,Ponta Porã,MS,79900
13977,76964408,Cacoal,RO,76964
13978,68903778,Macapá,AP,68903
13979,99190971,Pontão,RS,99190
13980,97950970,Guarani das Missões,RS,97950
13981,77815822,Araguaína,TO,77815
13982,07733045,Caieiras,SP,07733
13983,86036706,Londrina,PR,86036
13984,09613000,São Bernardo do Campo,SP,09613
13985,79104120,Campo Grande,MS,79104
13986,81350260,Curitiba,PR,81350
13987,95595970,Cidreira,RS,95595
13988,78890284,Sorriso,MT,78890
13989,76814192,Porto Velho,RO,76814
13990,78670970,São Félix do Araguaia,MT,78670
13991,77890970,Ananás,TO,77890
13992,09251040,Santo André,SP,09251
13993,16057824,Araçatuba,SP,16057
13994,13734000,Mococa,SP,13734
13995,18073430,Sorocaba,SP,18073
13996,41322305,Salvador,BA,41322
13997,58434400,Campina Grande,PB,58434
13998,69100039,Itacoatiara,AM,69100
13999,13207145,Jundiaí,SP,13207
14000,66020800,Belém,PA,66020
14001,60411055,Fortaleza,CE,60411
14002,99701516,Erechim,RS,99701
14003,05076060,São Paulo,SP,05076
14004,85804605,Cascavel,PR,85804
14005,59125495,Natal,RN,59125
14006,88330314,Balneário Camboriú,SC,88330
14007,98898990,Ubiretama,RS,98898
14008,95710970,Tuiuti,RS,95710
14009,74692718,Goiânia,GO,74692
14010,09441010,Ribeirão Pires,SP,09441
14011,87485900,Douradina,PR,87485
14012,08832240,Mogi das Cruzes,SP,08832
14013,16265970,Brejo Alegre,SP,16265
14014,87115060,Sarandi,PR,87115
14015,35930355,João Monlevade,MG,35930
14016,78380970,Denise,MT,78380
14017,18016471,Sorocaba,SP,18016
14018,29193095,Aracruz,ES,29193
14019,76813542,Porto Velho,RO,76813
14020,89284120,São Bento do Sul,SC,89284
14021,87105002,Maringá,PR,87105
14022,13077001,Campinas,SP,13077
14023,89982971,São Bernardino,SC,89982
14024,66120045,Belém,PA,66120
14025,46110280,Brumado,BA,46110
14026,76870658,Ariquemes,RO,76870
14027,40445160,Salvador,BA,40445
14028,83503072,Almirante Tamandaré,PR,83503
14029,51150901,Recife,PE,51150
14030,48470970,Olindina,BA,48470
14031,45355970,Apuarema,BA,45355
14032,68005670,Santarém,PA,68005
14033,45622970,Jussari,BA,45622
14034,58120970,Massaranduba,PB,58120
14035,15025000,São José do Rio Preto,SP,15025
14036,58740970,Mãe D'Água,PB,58740
14037,12906320,Bragança Paulista,SP,12906
14038,72622419,Brasília,DF,72622
14039,95076630,Caxias do Sul,RS,95076
14040,32341000,Contagem,MG,32341
14041,70065900,Brasília,DF,70065
14042,89814867,Chapecó,SC,89814
14043,13401842,Piracicaba,SP,13401
14044,58703393,Patos,PB,58703
14045,31210990,Belo Horizonte,MG,31210
14046,59980970,José da Penha,RN,59980
14047,73251010,Brasília,DF,73251
14048,60833172,Fortaleza,CE,60833
14049,36530970,São Geraldo,MG,36530
14050,37508970,Piranguinho,MG,37508
14051,71530000,Brasília,DF,71530
14052,40070280,Salvador,BA,40070
14053,35558970,São José dos Salgados,MG,35558
14054,35202971,Conceição do Capim,MG,35202
14055,05477900,São Paulo,SP,05477
14056,48180991,Entre Rios,BA,48180
14057,76870597,Ariquemes,RO,76870
14058,06773185,Taboão da Serra,SP,06773
14059,72430900,Brasília,DF,72430
14060,44013280,Feira de Santana,BA,44013
14061,39113971,Desembargador Otoni,MG,39113
14062,17525457,Marília,SP,17525
14063,50711548,Recife,PE,50711
14064,29470970,São José do Calçado,ES,29470
14065,28178970,Morro do Côco,RJ,28178
14066,91060971,Porto Alegre,RS,91060
14067,14706268,Bebedouro,SP,14706
14068,64066720,Teresina,PI,64066
14069,72322025,Brasília,DF,72322
14070,76824520,Porto Velho,RO,76824
14071,89291495,São Bento do Sul,SC,89291
14072,85853727,Foz do Iguaçu,PR,85853
14073,86047250,Londrina,PR,86047
14074,67140490,Ananindeua,PA,67140
14075,33882209,Ribeirão das Neves,MG,33882
14076,28779970,Triunfo,RJ,28779
14077,36405030,Conselheiro Lafaiete,MG,36405
14078,89709270,Concórdia,SC,89709
14079,13231190,Campo Limpo Paulista,SP,13231
14080,78490970,Jangada,MT,78490
14081,13732620,Mococa,SP,13732
14082,81560000,Curitiba,PR,81560
14083,38400468,Uberlândia,MG,38400
14084,78170970,Nossa Senhora do Livramento,MT,78170
14085,17205040,Jaú,SP,17205
14086,18409640,Itapeva,SP,18409
14087,44089156,Feira de Santana,BA,44089
14088,76550972,Porangatu,GO,76550
14089,33020170,Santa Luzia,MG,33020
14090,60355512,Fortaleza,CE,60355
14091,84620970,Cruz Machado,PR,84620
14092,05786010,São Paulo,SP,05786
14093,76875793,Ariquemes,RO,76875
14094,22745320,Rio de Janeiro,RJ,22745
14095,14073814,Ribeirão Preto,SP,14073
14096,41950261,Salvador,BA,41950
14097,27322020,Barra Mansa,RJ,27322
14098,15285970,Lourdes,SP,15285
14099,69909336,Rio Branco,AC,69909
14100,15750970,Santa Albertina,SP,15750
14101,23070221,Rio de Janeiro,RJ,23070
14102,18046705,Sorocaba,SP,18046
14103,45245970,Catingal,BA,45245
14104,45360970,Maracás,BA,45360
14105,79645000,Três Lagoas,MS,79645
14106,87990970,Diamante do Norte,PR,87990
14107,48967970,Distrito Pilar,BA,48967
14108,87525970,Ivaté,PR,87525
14109,76813484,Porto Velho,RO,76813
14110,60532830,Fortaleza,CE,60532
14111,58713970,Malta,PB,58713
14112,17980970,Panorama,SP,17980
14113,24715441,São Gonçalo,RJ,24715
14114,57306855,Arapiraca,AL,57306
14115,40454060,Salvador,BA,40454
14116,64224000,Ilha Grande,PI,64224
14117,88320991,Ilhota,SC,88320
14118,28057273,Campos dos Goytacazes,RJ,28057
14119,18217970,Rechan,SP,18217
14120,65245970,Peri Mirim,MA,65245
14121,44718970,Ourolândia,BA,44718
14122,65808970,Nova Colinas,MA,65808
14123,60765515,Fortaleza,CE,60765
14124,13389237,Nova Odessa,SP,13389
14125,58860970,Paulista,PB,58860
14126,65021000,São Luís,MA,65021
14127,60534230,Fortaleza,CE,60534
14128,18606855,Botucatu,SP,18606
14129,39505971,Gameleiras,MG,39505
14130,09781185,São Bernardo do Campo,SP,09781
14131,07405010,Arujá,SP,07405
14132,37430970,Conceição do Rio Verde,MG,37430
14133,36979970,Alto Caparaó,MG,36979
14134,72335000,Brasília,DF,72335
14135,76808172,Porto Velho,RO,76808
14136,29052660,Vitória,ES,29052
14137,27115060,Barra do Piraí,RJ,27115
14138,38654973,Dom Bosco,MG,38654
14139,31160413,Belo Horizonte,MG,31160
14140,05835000,São Paulo,SP,05835
14141,69510970,Itamarati,AM,69510
14142,76812090,Porto Velho,RO,76812
14143,28050450,Campos dos Goytacazes,RJ,28050
14144,66845190,Belém,PA,66845
14145,61619500,Caucaia,CE,61619
14146,28525970,Boa Sorte,RJ,28525
14147,78253973,Vale de São Domingos,MT,78253
14148,08042000,São Paulo,SP,08042
14149,72231500,Brasília,DF,72231
14150,11020000,Santos,SP,11020
14151,21030000,Rio de Janeiro,RJ,21030
14152,35790647,Curvelo,MG,35790
14153,41612435,Salvador,BA,41612
14154,69308050,Boa Vista,RR,69308
14155,11523040,Cubatão,SP,11523
14156,60533350,Fortaleza,CE,60533
14157,37022568,Varginha,MG,37022
14158,54440000,Jaboatão dos Guararapes,PE,54440
14159,42701970,Lauro de Freitas,BA,42701
14160,90231959,Porto Alegre,RS,90231
14161,49910970,Telha,SE,49910
14162,41705120,Salvador,BA,41705
14163,08573520,Itaquaquecetuba,SP,08573
14164,75175000,Terezópolis de Goiás,GO,75175
14165,13423578,Piracicaba,SP,13423
14166,24474005,São Gonçalo,RJ,24474
14167,60743212,Fortaleza,CE,60743
14168,60533400,Fortaleza,CE,60533
14169,77615970,Santa Tereza do Tocantins,TO,77615
14170,77023345,Palmas,TO,77023
14171,79604020,Três Lagoas,MS,79604
14172,76876286,Ariquemes,RO,76876
14173,75264670,Senador Canedo,GO,75264
14174,32635270,Betim,MG,32635
14175,71715036,Brasília,DF,71715
14176,79005000,Campo Grande,MS,79005
14177,15215970,Nova Itapirema,SP,15215
14178,76824212,Porto Velho,RO,76824
14179,15220970,Mendonça,SP,15220
14180,89140970,Ibirama,SC,89140
14181,57061971,Maceió,AL,57061
14182,54335090,Jaboatão dos Guararapes,PE,54335
14183,14096380,Ribeirão Preto,SP,14096
14184,86220970,Assaí,PR,86220
14185,76876544,Ariquemes,RO,76876
14186,89819970,Cordilheira Alta,SC,89819
14187,69101071,Itacoatiara,AM,69101
14188,85568990,Saudade do Iguaçu,PR,85568
14189,64064200,Teresina,PI,64064
14190,85853809,Foz do Iguaçu,PR,85853
14191,40080100,Salvador,BA,40080
14192,76876202,Ariquemes,RO,76876
14193,44220970,Saubara,BA,44220
14194,45712970,Rio do Meio,BA,45712
14195,60356682,Fortaleza,CE,60356
14196,18315970,Ribeirão Grande,SP,18315
14197,45051080,Vitória da Conquista,BA,45051
14198,57840970,Santana do Mundaú,AL,57840
14199,58170970,Barra de Santa Rosa,PB,58170
14200,32671345,Betim,MG,32671
14201,73045150,Brasília,DF,73045
14202,55420970,Canhotinho,PE,55420
14203,68025710,Santarém,PA,68025
14204,91755270,Porto Alegre,RS,91755
14205,18118045,Votorantim,SP,18118
14206,78555286,Sinop,MT,78555
14207,69098308,Manaus,AM,69098
14208,87303321,Campo Mourão,PR,87303
14209,69095577,Manaus,AM,69095
14210,62540970,Amontada,CE,62540
14211,93130360,São Leopoldo,RS,93130
14212,86711081,Arapongas,PR,86711
14213,79018020,Campo Grande,MS,79018
14214,62033560,Sobral,CE,62033
14215,60440112,Fortaleza,CE,60440
14216,76964376,Cacoal,RO,76964
14217,58395970,Serraria,PB,58395
14218,12239570,São José dos Campos,SP,12239
14219,79042811,Campo Grande,MS,79042
14220,29297981,Jaciguá,ES,29297
14221,37890970,Muzambinho,MG,37890
14222,72410730,Brasília,DF,72410
14223,11930970,Pariquera-Açu,SP,11930
14224,74230360,Goiânia,GO,74230
14225,37757970,Poço Fundo,MG,37757
14226,64865970,Ribeiro Gonçalves,PI,64865
14227,37568970,São João da Mata,MG,37568
14228,63740975,Novo Oriente,CE,63740
14229,88330438,Balneário Camboriú,SC,88330
14230,44036336,Feira de Santana,BA,44036
14231,38770970,João Pinheiro,MG,38770
14232,37190974,Três Pontas,MG,37190
14233,94455350,Viamão,RS,94455
14234,76876238,Ariquemes,RO,76876
14235,64033720,Teresina,PI,64033
14236,30130009,Belo Horizonte,MG,30130
14237,79810060,Dourados,MS,79810
14238,76876218,Ariquemes,RO,76876
14239,11030550,Santos,SP,11030
14240,38749970,Salitre de Minas,MG,38749
14241,78579970,Itanhangá,MT,78579
14242,76820839,Porto Velho,RO,76820
14243,69557205,Tefé,AM,69557
14244,58063002,João Pessoa,PB,58063
14245,81270200,Curitiba,PR,81270
14246,37130364,Alfenas,MG,37130
14247,47803858,Barreiras,BA,47803
14248,66833635,Belém,PA,66833
14249,76876317,Ariquemes,RO,76876
14250,77490970,Cristalândia,TO,77490
14251,93214060,Sapucaia do Sul,RS,93214
14252,97300162,São Gabriel,RS,97300
14253,09843560,São Bernardo do Campo,SP,09843
14254,78700502,Rondonópolis,MT,78700
14255,76821510,Porto Velho,RO,76821
14256,85805505,Cascavel,PR,85805
14257,78201580,Cáceres,MT,78201
14258,26015100,Nova Iguaçu,RJ,26015
14259,36773541,Cataguases,MG,36773
14260,86041750,Londrina,PR,86041
14261,76812357,Porto Velho,RO,76812
14262,69552340,Tefé,AM,69552
14263,37504015,Itajubá,MG,37504
14264,09170155,Santo André,SP,09170
14265,22451740,Rio de Janeiro,RJ,22451
14266,16011058,Araçatuba,SP,16011
14267,76876556,Ariquemes,RO,76876
14268,18048141,Sorocaba,SP,18048
14269,25933510,Magé,RJ,25933
14270,56915250,Serra Talhada,PE,56915
14271,14935970,Trabiju,SP,14935
14272,77405350,Gurupi,TO,77405
14273,60183675,Fortaleza,CE,60183
14274,18682759,Lençóis Paulista,SP,18682
14275,89805290,Chapecó,SC,89805
14276,14620972,Orlândia,SP,14620
14277,25750225,Petrópolis,RJ,25750
14278,77024470,Palmas,TO,77024
14279,95084470,Caxias do Sul,RS,95084
14280,30750585,Belo Horizonte,MG,30750
14281,13800210,Mogi Mirim,SP,13800
14282,09520100,São Caetano do Sul,SP,09520
14283,81690170,Curitiba,PR,81690
14284,83707067,Araucária,PR,83707
14285,59616560,Mossoró,RN,59616
14286,58483970,Barra de São Miguel,PB,58483
14287,48745970,Bandiaçu,BA,48745
14288,75804120,Jataí,GO,75804
14289,47220970,Campo Alegre de Lourdes,BA,47220
14290,09274145,Santo André,SP,09274
14291,14871685,Jaboticabal,SP,14871
14292,68415970,Limoeiro do Ajuru,PA,68415
14293,68725970,Igarapé-Açu,PA,68725
14294,61700995,Aquiraz,CE,61700
14295,58387970,Juarez Távora,PB,58387
14296,76980638,Vilhena,RO,76980
14297,79050010,Campo Grande,MS,79050
14298,57740970,Paulo Jacinto,AL,57740
14299,82210000,Curitiba,PR,82210
14300,98025110,Cruz Alta,RS,98025
14301,15035000,São José do Rio Preto,SP,15035
14302,49047040,Aracaju,SE,49047
14303,58887970,Bom Sucesso,PB,58887
14304,59990970,Rafael Fernandes,RN,59990
14305,64360970,Alto Longá,PI,64360
14306,95034242,Caxias do Sul,RS,95034
14307,01407913,São Paulo,SP,01407
14308,30830482,Belo Horizonte,MG,30830
14309,53422630,Paulista,PE,53422
14310,64140970,Nossa Senhora dos Remédios,PI,64140
14311,41640210,Salvador,BA,41640
14312,26099185,Nova Iguaçu,RJ,26099
14313,30480760,Belo Horizonte,MG,30480
14314,19057360,Presidente Prudente,SP,19057
14315,72120015,Brasília,DF,72120
14316,32676105,Betim,MG,32676
14317,68909008,Macapá,AP,68909
14318,61908030,Maracanaú,CE,61908
14319,40313015,Salvador,BA,40313
14320,35120970,Itanhomi,MG,35120
14321,76812040,Porto Velho,RO,76812
14322,49510010,Itabaiana,SE,49510
14323,29213430,Guarapari,ES,29213
14324,76813572,Porto Velho,RO,76813
14325,32900990,Igarapé,MG,32900
14326,98180970,Jóia,RS,98180
14327,28555971,Valão do Barro,RJ,28555
14328,09434650,Ribeirão Pires,SP,09434
14329,98700970,Ijuí,RS,98700
14330,52021091,Recife,PE,52021
14331,27160970,Dorândia,RJ,27160
14332,52050051,Recife,PE,52050
14333,76987214,Vilhena,RO,76987
14334,08081010,São Paulo,SP,08081
14335,76811800,Porto Velho,RO,76811
14336,57300180,Arapiraca,AL,57300
14337,58033220,João Pessoa,PB,58033
14338,83980970,Antônio Olinto,PR,83980
14339,99165970,Camargo,RS,99165
14340,09061510,Santo André,SP,09061
14341,39130970,Datas,MG,39130
14342,99150970,Marau,RS,99150
14343,78245970,Vila Bela da Santíssima Trindade,MT,78245
14344,71950000,Brasília,DF,71950
14345,86720970,Sabáudia,PR,86720
14346,86210970,Jataizinho,PR,86210
14347,33809015,Ribeirão das Neves,MG,33809
14348,28022041,Campos dos Goytacazes,RJ,28022
14349,64217080,Parnaíba,PI,64217
14350,74440741,Goiânia,GO,74440
14351,41510714,Salvador,BA,41510
14352,97190971,São Martinho da Serra,RS,97190
14353,87860970,Planaltina do Paraná,PR,87860
14354,87740970,São João do Caiuá,PR,87740
14355,32676075,Betim,MG,32676
14356,98580970,Coronel Bicaco,RS,98580
14357,29120568,Vila Velha,ES,29120
14358,89530971,Frei Rogério,SC,89530
14359,34015060,Nova Lima,MG,34015
14360,07220020,Guarulhos,SP,07220
14361,40221490,Salvador,BA,40221
14362,60830085,Fortaleza,CE,60830
14363,41233030,Salvador,BA,41233
14364,45265971,Caetanos,BA,45265
14365,73062100,Brasília,DF,73062
14366,93821142,Sapiranga,RS,93821
14367,83502370,Almirante Tamandaré,PR,83502
14368,82980150,Curitiba,PR,82980
14369,30160908,Belo Horizonte,MG,30160
14370,30320400,Belo Horizonte,MG,30320
14371,56260970,Ipubi,PE,56260
14372,72325500,Brasília,DF,72325
14373,85908220,Toledo,PR,85908
14374,85864795,Foz do Iguaçu,PR,85864
14375,17960970,Monte Castelo,SP,17960
14376,39810970,Caraí,MG,39810
14377,80620010,Curitiba,PR,80620
14378,45995330,Teixeira de Freitas,BA,45995
14379,55140970,Tacaimbó,PE,55140
14380,63320970,Baixio,CE,63320
14381,55450970,Lagoa dos Gatos,PE,55450
14382,64688970,Vila Nova do Piauí,PI,64688
14383,89116622,Gaspar,SC,89116
14384,65910654,Imperatriz,MA,65910
14385,83305580,Piraquara,PR,83305
14386,62690970,Trairi,CE,62690
14387,87115071,Sarandi,PR,87115
14388,26041040,Nova Iguaçu,RJ,26041
14389,59122005,Natal,RN,59122
14390,29048022,Vitória,ES,29048
14391,79833160,Dourados,MS,79833
14392,13974630,Itapira,SP,13974
14393,62390970,Croatá,CE,62390
14394,27523090,Resende,RJ,27523
14395,65950970,Barra do Corda,MA,65950
14396,17510401,Marília,SP,17510
14397,76829667,Porto Velho,RO,76829
14398,48435970,Adustina,BA,48435
14399,13386008,Nova Odessa,SP,13386
14400,68747000,Apeú,PA,68747
14401,13188114,Hortolândia,SP,13188
14402,13846730,Mogi Guaçu,SP,13846
14403,68792970,Americano,PA,68792
14404,36834970,Caparaó,MG,36834
14405,44055022,Feira de Santana,BA,44055
14406,60430232,Fortaleza,CE,60430
14407,81650020,Curitiba,PR,81650
14408,54767030,Camaragibe,PE,54767
14409,38880971,Tiros,MG,38880
14410,75125020,Anápolis,GO,75125
14411,79333340,Corumbá,MS,79333
14412,60766220,Fortaleza,CE,60766
14413,72815415,Luziânia,GO,72815
14414,16900070,Andradina,SP,16900
14415,33820560,Ribeirão das Neves,MG,33820
14416,72748000,Brasília,DF,72748
14417,12945744,Atibaia,SP,12945
14418,13058120,Campinas,SP,13058
14419,35701587,Sete Lagoas,MG,35701
14420,24355350,Niterói,RJ,24355
14421,76875858,Ariquemes,RO,76875
14422,69914310,Rio Branco,AC,69914
14423,13272853,Valinhos,SP,13272
14424,41180595,Salvador,BA,41180
14425,76820502,Porto Velho,RO,76820
14426,12220901,São José dos Campos,SP,12220
14427,99725970,Três Arroios,RS,99725
14428,75670970,Marzagão,GO,75670
14429,88065420,Florianópolis,SC,88065
14430,78237970,Curvelândia,MT,78237
14431,51310331,Recife,PE,51310
14432,76365000,São Luiz do Norte,GO,76365
14433,99220970,Dois Lajeados,RS,99220
14434,91792190,Porto Alegre,RS,91792
14435,56308022,Petrolina,PE,56308
14436,78528970,Novo Mundo,MT,78528
14437,95520991,Osório,RS,95520
14438,76630970,Itaberaí,GO,76630
14439,54160514,Jaboatão dos Guararapes,PE,54160
14440,54330674,Jaboatão dos Guararapes,PE,54330
14441,70299000,Brasília,DF,70299
14442,58075400,João Pessoa,PB,58075
14443,66690660,Belém,PA,66690
14444,29032761,Vitória,ES,29032
14445,76964486,Cacoal,RO,76964
14446,05116025,São Paulo,SP,05116
14447,76864970,Cujubim,RO,76864
14448,21012250,Rio de Janeiro,RJ,21012
14449,76966292,Cacoal,RO,76966
14450,37010000,Varginha,MG,37010
14451,76987101,Vilhena,RO,76987
14452,69090220,Manaus,AM,69090
14453,89675972,Vargem Bonita,SC,89675
14454,76873686,Ariquemes,RO,76873
14455,65304008,Santa Inês,MA,65304
14456,60125001,Fortaleza,CE,60125
14457,90440020,Porto Alegre,RS,90440
