,cep_5_digitos,cidade,uf,lat,lon
2809,35148,Dom Cavati,MG,-19.3744152,-42.1067301
2810,35732,Baldim,MG,-19.2913568,-43.9558262
2811,44200,Santo Amaro,BA,-12.5519686,-38.7060448
2812,89259,Jaraguá do Sul,SC,-26.4897432,-49.0778063
2813,70630,Brasília,DF,-15.7934036,-47.8823172
2814,83501,Almirante Tamandaré,PR,-25.3133048,-49.2997838
2815,11070,Santos,SP,-23.960833,-46.333889
2816,83005,São José dos Pinhais,PR,-25.533816,-49.2072163
2817,89804,Chapecó,SC,-27.0922364,-52.6166878
2818,14887,Jaboticabal,SP,-21.252037,-48.325223
2819,15367,Bandeirantes D'Oeste,SP,-20.6012701,-50.82242972140995
2820,12630,Cachoeira Paulista,SP,-22.666498,-45.015384
2821,61624,Caucaia,CE,-3.7300563,-38.6593082
2822,37551,Pouso Alegre,MG,-22.2343858,-45.9327241
2823,64243,São João da Fronteira,PI,-3.9390215,-41.2592109
2824,63290,Jardim,CE,-7.5838966,-39.279713
2825,21071,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2826,75091,Anápolis,GO,-16.3332828,-48.9525756
2827,89480,Major Vieira,SC,-26.3654856,-50.3272634
2828,36913,Santa Margarida,MG,-20.3817696,-42.2522123
2829,87569,Jangada,PR,-24.0115361,-53.5272467
2830,78131,Várzea Grande,MT,-15.645816,-56.132218
2831,13327,Salto,SP,-23.1989983,-47.2913682
2832,86084,Londrina,PR,-23.3112878,-51.1595023
2833,83255,Pontal do Paraná,PR,-25.574765,-48.3614806
2834,54520,Cabo de Santo Agostinho,PE,-8.2838945,-35.0320984
2835,33084,Santa Luzia,MG,-19.7702097,-43.8505291
2836,89670,Catanduvas,SC,-27.0689719,-51.660158
2837,31630,Belo Horizonte,MG,-19.9227318,-43.9450948
2838,23055,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2839,55032,Caruaru,PE,-8.2829702,-35.9722852
2840,76393,Vila Propício,GO,-15.4558431,-48.8855024
2841,21380,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2842,74330,Goiânia,GO,-16.680882,-49.2532691
2843,74890,Goiânia,GO,-16.680882,-49.2532691
2844,85557,Coronel Domingos Soares,PR,-26.22394,-52.0314509
2845,61944,Maranguape,CE,-3.8922967,-38.6835427
2846,13630,Pirassununga,SP,-21.9980468,-47.4280861
2847,57210,Piaçabuçu,AL,-10.4066897,-36.433654
2848,71710,Brasília,DF,-15.7934036,-47.8823172
2849,29161,Serra,ES,39.6838793,-0.4288545
2850,68750,Curuçá,PA,-0.7276792,-47.856568
2851,63270,Porteiras,CE,-7.5341572,-39.1153149
2852,37460,Passa Quatro,MG,-22.3893803,-44.9666039
2853,23832,Itaguaí,RJ,-22.8629597,-43.775322
2854,83505,Almirante Tamandaré,PR,-25.3133048,-49.2997838
2855,72902,Santo Antônio do Descoberto,GO,-15.9465415,-48.2616527
2856,40279,Salvador,BA,-12.9822499,-38.4812772
2857,58494,Natuba,PB,-7.6410756,-35.5542731
2858,35545,Perdigão,MG,-19.953056,-45.084166
2859,54733,São Lourenço da Mata,PE,-7.9959607,-35.039335
2860,31870,Belo Horizonte,MG,-19.9227318,-43.9450948
2861,41315,Salvador,BA,-12.9822499,-38.4812772
2862,52390,Recife,PE,-8.0584933,-34.8848193
2863,27110,Barra do Piraí,RJ,-22.4703403,-43.8263256
2864,27330,Barra Mansa,RJ,-22.5394843,-44.1735129
2865,58515,Zabelê,PB,-8.075514,-37.0985126
2866,58920,Triunfo,PB,-6.5790424,-38.5969865
2867,74513,Goiânia,GO,-16.680882,-49.2532691
2868,45652,Ilhéus,BA,-14.792599,-39.0453843
2869,19020,Presidente Prudente,SP,-22.1225167,-51.3882528
2870,27351,Barra Mansa,RJ,-22.5394843,-44.1735129
2871,35800,Ferros,MG,-19.234984,-43.019542
2872,13056,Campinas,SP,-22.90556,-47.06083
2873,55814,Carpina,PE,-7.8459151,-35.2538861
2874,29075,Vitória,ES,-20.3200917,-40.3376682
2875,83050,São José dos Pinhais,PR,-25.533816,-49.2072163
2876,75175,Terezópolis de Goiás,GO,-16.4837865,-49.0949299
2877,72810,Luziânia,GO,-16.2535456,-47.9500276
2878,41710,Salvador,BA,-12.9822499,-38.4812772
2879,26286,Nova Iguaçu,RJ,-22.7592175,-43.4508728
2880,87720,Paranavaí,PR,-23.08165,-52.461724
2881,21765,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2882,41322,Salvador,BA,-12.9822499,-38.4812772
2883,50970,Recife,PE,-8.0584933,-34.8848193
2884,77785,Pau D'Arco,TO,-7.5416832,-49.3686216
2885,08060,São Paulo,SP,-23.5506507,-46.6333824
2886,35302,Caratinga,MG,-19.7900887,-42.140533
2887,64120,União,PI,-4.5892553,-42.8593348
2888,97502,Uruguaiana,RS,-29.7560726,-57.0867546
2889,87780,Paraíso do Norte,PR,-23.2841185,-52.6024125
2890,69935,Assis Brasil,AC,-10.9409203,-69.5672108
2891,12410,Pindamonhangaba,SP,-22.9340165,-45.462938
2892,11432,Guarujá,SP,-23.9927768,-46.2558332
2893,75450,Itauçu,GO,-16.2035995,-49.6059971
2894,11550,Cubatão,SP,-23.8857982,-46.4241869
2895,73365,Brasília,DF,-15.7934036,-47.8823172
2896,14062,Ribeirão Preto,SP,-21.178333,-47.8066671
2897,92130,Canoas,RS,-29.9216045,-51.1799525
2898,25954,Teresópolis,RJ,-22.4164578,-42.975194
2899,75901,Rio Verde,GO,-17.7921255,-50.9191219
2900,29018,Vitória,ES,-20.3200917,-40.3376682
2901,25921,Magé,RJ,-22.6604221,-43.0426162
2902,13185,Hortolândia,SP,-22.85833,-47.22
2903,62595,Cruz,CE,-2.918128,-40.175981
2904,71907,Brasília,DF,-15.7934036,-47.8823172
2905,12606,Lorena,SP,-22.7367652,-45.1070876
2906,42706,Lauro de Freitas,BA,-12.89242,-38.3127691
2907,82315,Curitiba,PR,-25.4295963,-49.2712724
2908,15530,Cosmorama,SP,-20.4777485,-49.7768945
2909,57082,Maceió,AL,-9.6476843,-35.7339264
2910,36895,Vieiras,MG,-20.8651165,-42.2448518
2911,68556,Xinguara,PA,-7.0998514,-49.9416632
2912,76590,São Miguel do Araguaia,GO,-13.2726442,-50.1627219
2913,53421,Paulista,PE,-7.9340069,-34.868407
2914,28943,São Pedro da Aldeia,RJ,-22.8384835,-42.1031604
2915,64084,Teresina,PI,-5.0896403,-42.809588
2916,47740,Serra Dourada,BA,-12.758418,-43.9500907
2917,64076,Teresina,PI,-5.0896403,-42.809588
2918,21220,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2919,82310,Curitiba,PR,-25.4295963,-49.2712724
2920,20770,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2921,23590,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2922,24410,São Gonçalo,RJ,-22.8219014,-43.0309252
2923,74180,Goiânia,GO,-16.680882,-49.2532691
2924,68906,Macapá,AP,0.0401529,-51.0569588
2925,63051,Juazeiro do Norte,CE,-7.2153453,-39.3153336
2926,48895,São Domingos,BA,-11.4636112,-39.526527
2927,81540,Curitiba,PR,-25.4295963,-49.2712724
2928,12507,Guaratinguetá,SP,-22.8057839,-45.1908926
2929,25065,Duque de Caxias,RJ,-22.7896225,-43.309929
2930,75389,Trindade,GO,-16.6549924,-49.4876203
2931,18770,Águas de Santa Bárbara,SP,-22.8821912,-49.2383956
2932,30430,Belo Horizonte,MG,-19.9227318,-43.9450948
2933,85856,Foz do Iguaçu,PR,-25.5401479,-54.5858139
2934,95540,Palmares do Sul,RS,-30.2580247,-50.5097954
2935,26277,Nova Iguaçu,RJ,-22.7592175,-43.4508728
2936,35133,Engenheiro Caldas,MG,-19.201389,-42.046944
2937,15077,São José do Rio Preto,SP,-20.8125851,-49.3804212
2938,58414,Campina Grande,PB,-7.2246743,-35.8771292
2939,14166,Sertãozinho,SP,-21.1375782,-47.9913741
2940,78049,Cuiabá,MT,-15.5986686,-56.0991301
2941,89806,Chapecó,SC,-27.0922364,-52.6166878
2942,92032,Canoas,RS,-29.9216045,-51.1799525
2943,61765,Eusébio,CE,-3.8889838,-38.4546585
2944,13615,Leme,SP,-22.1859721,-47.389764
2945,05104,São Paulo,SP,-23.5506507,-46.6333824
2946,82020,Curitiba,PR,-25.4295963,-49.2712724
2947,12180,Natividade da Serra,SP,-23.3783786,-45.4438173
2948,99215,União da Serra,RS,-28.7531756,-52.0152854
2949,58980,Ibiara,PB,-7.4997862,-38.4034987
2950,70337,Brasília,DF,-15.7934036,-47.8823172
2951,73900,Posse,GO,-14.0835852,-46.3563185
2952,17260,Itaju,SP,-21.9816841,-48.8046536
2953,11717,Praia Grande,SP,-24.005833,-46.402778
2954,72302,Brasília,DF,-15.7934036,-47.8823172
2955,63680,Parambu,CE,-6.2123856,-40.6954982
2956,95710,Tuiuti,RS,-29.072291149999998,-51.56092479464145
2957,13800,Mogi Mirim,SP,-22.438499999999998,-46.99161305147059
2958,28998,Saquarema,RJ,-22.9257974,-42.507633
2959,37004,Varginha,MG,-21.5565914,-45.4340674
2960,45590,Dário Meira,BA,-14.4332181,-39.9028712
2961,14176,Sertãozinho,SP,-21.1375782,-47.9913741
2962,20550,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2963,77001,Palmas,TO,-10.1837852,-48.3336423
2964,61801,Pacatuba,CE,-3.9841,-38.6180383
2965,46200,Condeúba,BA,-14.902227,-41.971829
2966,89228,Joinville,SC,-26.3044898,-48.8486726
2967,72746,Brasília,DF,-15.7934036,-47.8823172
2968,73062,Brasília,DF,-15.7934036,-47.8823172
2969,32242,Contagem,MG,-19.9132749,-44.0840953
2970,89380,Monte Castelo,SC,-26.460989,-50.232724
2971,65609,Caxias,MA,-4.8654201,-43.353664
2972,13715,Itobi,SP,-21.730853,-46.9743
2973,72705,Brasília,DF,-15.7934036,-47.8823172
2974,63300,Lavras da Mangabeira,CE,-6.7519554,-38.9634019
2975,50740,Recife,PE,-8.0584933,-34.8848193
2976,69435,Manaquiri,AM,-3.4305885,-60.4593078
2977,87506,Umuarama,PR,-23.7621152,-53.3116192
2978,57760,Chã Preta,AL,-9.255605,-36.298334
2979,52041,Recife,PE,-8.0584933,-34.8848193
2980,68506,Marabá,PA,-5.3462821,-49.1007401
2981,31160,Belo Horizonte,MG,-19.9227318,-43.9450948
2982,40367,Salvador,BA,-12.9822499,-38.4812772
2983,08597,Itaquaquecetuba,SP,-23.4754492,-46.3514033
2984,30881,Belo Horizonte,MG,-19.9227318,-43.9450948
2985,88501,Lages,SC,-27.8165664,-50.325883
2986,65278,Turiaçu,MA,-1.6710652,-45.3684095
2987,69350,Alto Alegre,RR,2.98858,-61.307167
2988,74820,Goiânia,GO,-16.680882,-49.2532691
2989,55595,Camela,PE,-8.491939850000001,-35.087968521117816
2990,85304,Laranjeiras do Sul,PR,-25.4073197,-52.4150132
2991,70391,Brasília,DF,-15.7934036,-47.8823172
2992,29050,Vitória,ES,-20.3200917,-40.3376682
2993,96095,Pelotas,RS,-31.7699736,-52.3410161
2994,45031,Vitória da Conquista,BA,-14.8567487,-40.8414804
2995,88340,Camboriú,SC,-27.0273601,-48.6535657
2996,72814,Luziânia,GO,-16.2535456,-47.9500276
2997,94070,Gravataí,RS,-29.9440222,-50.9930938
2998,22710,Rio de Janeiro,RJ,-22.9110137,-43.2093727
2999,72305,Brasília,DF,-15.7934036,-47.8823172
3000,64453,Curralinhos,PI,-5.6190404,-42.8280018
3001,77735,Brasilândia do Tocantins,TO,-8.3886619,-48.4842729
3002,08525,Ferraz de Vasconcelos,SP,-23.541056,-46.37097
3003,57257,Roteiro,AL,-9.8334935,-35.9777132
3004,82821,Curitiba,PR,-25.4295963,-49.2712724
3005,21710,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3006,76983,Vilhena,RO,-12.7368536,-60.1465555
3007,36555,Ervália,MG,-20.8400156,-42.653352
3008,58698,Cacimbas,PB,-7.2125451,-37.0593398
3009,64253,Milton Brandão,PI,-4.7023518,-41.4473767
3010,09732,São Bernardo do Campo,SP,-23.7080345,-46.5506747
3011,25930,Magé,RJ,-22.6604221,-43.0426162
3012,65170,Icatu,MA,-2.772065,-44.050061
3013,44925,Jussara,BA,-11.0473921,-41.97167
3014,72820,Luziânia,GO,-16.2535456,-47.9500276
3015,17212,Jaú,SP,-22.293585,-48.559193
3016,24911,Maricá,RJ,-22.9057478,-42.789831397132616
3017,17498,Piratininga,SP,-22.4136363,-49.1351479
3018,55612,Vitória de Santo Antão,PE,-8.1209019,-35.2944858
3019,24941,Maricá,RJ,-22.9057478,-42.789831397132616
3020,45606,Itabuna,BA,-14.7935179,-39.274318
3021,76315,Rianápolis,GO,-15.4800696,-49.429426962623054
3022,98787,Santa Rosa,RS,-27.8643546,-54.4779287
3023,86895,Novo Itacolomi,PR,-23.7632302,-51.5074087
3024,21340,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3025,80740,Curitiba,PR,-25.4295963,-49.2712724
3026,18360,Itaóca,SP,-24.6409691,-48.8410159
3027,52171,Recife,PE,-8.0584933,-34.8848193
3028,38071,Uberaba,MG,-19.750833,-47.936666
3029,74450,Goiânia,GO,-16.680882,-49.2532691
3030,85906,Toledo,PR,-24.7222438,-53.7402476
3031,18720,Paranapanema,SP,-23.390161,-48.720868
3032,16018,Araçatuba,SP,-21.207992,-50.4390225
3033,89150,Presidente Getúlio,SC,-27.0426247,-49.6210429
3034,38650,Bonfinópolis de Minas,MG,-16.5660011,-45.98645
3035,06410,Barueri,SP,-23.5112184,-46.8764612
3036,88385,Penha,SC,-26.775418,-48.6465251
3037,40320,Salvador,BA,-12.9822499,-38.4812772
3038,29937,São Mateus,ES,-18.7156342,-39.8482555
3039,91310,Porto Alegre,RS,-30.0324999,-51.2303767
3040,87510,Umuarama,PR,-23.7621152,-53.3116192
3041,75580,Panamá,GO,-18.1755033,-49.3523852
3042,66821,Belém,PA,-1.45056,-48.4682453
3043,61690,Guararu,CE,-22.8472792,-42.3150616
3044,36568,Porto Firme,MG,-20.672778,-43.084444
3045,23033,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3046,89240,São Francisco do Sul,SC,-26.2495087,-48.6308087
3047,05519,São Paulo,SP,-23.5506507,-46.6333824
3048,90020,Porto Alegre,RS,-30.0324999,-51.2303767
3049,29043,Vitória,ES,-20.3200917,-40.3376682
3050,93945,Presidente Lucena,RS,-29.517549,-51.179798
3051,13049,Campinas,SP,-22.90556,-47.06083
3052,59245,Serra Caiada,RN,-6.1070196,-35.7086685
3053,79116,Campo Grande,MS,-20.4640173,-54.6162947
3054,79220,Nioaque,MS,-21.1605528,-55.8283423
3055,57350,Campo Grande,AL,-9.9725,-36.74791447368421
3056,49075,Aracaju,SE,-10.9162061,-37.0774655
3057,86828,Mauá da Serra,PR,-23.9045517,-51.2261166
3058,16950,Murutinga do Sul,SP,-20.9913722,-51.2782237
3059,07987,Francisco Morato,SP,-23.2817308,-46.7448996
3060,24944,Maricá,RJ,-22.9057478,-42.789831397132616
3061,27580,Itatiaia,RJ,-22.4955278,-44.5633108
3062,85506,Pato Branco,PR,-26.2295984,-52.6712474
3063,13150,Cosmópolis,SP,-22.6437398,-47.1972086
3064,28621,Nova Friburgo,RJ,-22.2800004,-42.5325303
3065,74480,Goiânia,GO,-16.680882,-49.2532691
3066,48725,Ichu,BA,-11.7495556,-39.1905275
3067,60744,Fortaleza,CE,-3.7304512,-38.5217989
3068,48570,Santa Brígida,BA,-9.7343772,-38.1259256
3069,32665,Betim,MG,-19.968056,-44.198333
3070,65928,Governador Edison Lobão,MA,-5.7456705,-47.363091
3071,86613,Pitangueiras,PR,-23.2313428,-51.587301
3072,32673,Betim,MG,-19.968056,-44.198333
3073,45460,Wenceslau Guimarães,BA,-13.6866356,-39.479122
3074,21741,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3075,92410,Canoas,RS,-29.9216045,-51.1799525
3076,84604,União da Vitória,PR,-26.228596,-51.0869796
3077,46170,Rio de Contas,BA,-13.5803333,-41.8112152
3078,26195,Belford Roxo,RJ,-22.7667284,-43.4033603
3079,58737,Maturéia,PB,-7.264629,-37.3383363
3080,76560,Alto Horizonte,GO,-14.1954948,-49.3366993
3081,36513,Dores do Turvo,MG,-20.975278,-43.188889
3082,18021,Sorocaba,SP,-23.5003451,-47.4582864
3083,29345,Marataízes,ES,-21.0443673,-40.8272204
3084,39650,Minas Novas,MG,-17.2175833,-42.5943681
3085,79611,Três Lagoas,MS,-20.7866799,-51.7061247
3086,75154,Sousânia,GO,-16.1790258,-49.0778582
3087,17690,Bastos,SP,-21.9222474,-50.7317727
3088,38302,Ituiutaba,MG,-18.9691887,-49.4639335
3089,23937,Angra dos Reis,RJ,-23.0063966,-44.316326
3090,35380,Urucânia,MG,-20.350833,-42.739444
3091,66055,Belém,PA,-1.45056,-48.4682453
3092,38220,Planura,MG,-20.1368583,-48.7066819
3093,13220,Várzea Paulista,SP,-23.2113889,-46.8283333
3094,93815,Sapiranga,RS,-29.6392382,-51.0068586
3095,89229,Joinville,SC,-26.3044898,-48.8486726
3096,58431,Campina Grande,PB,-7.2246743,-35.8771292
3097,22291,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3098,74030,Goiânia,GO,-16.680882,-49.2532691
3099,74315,Goiânia,GO,-16.680882,-49.2532691
3100,86809,Apucarana,PR,-23.5525327,-51.4610764
3101,15823,Elisiário,SP,-21.1673392,-49.1111015
3102,14095,Ribeirão Preto,SP,-21.178333,-47.8066671
3103,15372,Pereira Barreto,SP,-20.6378509,-51.1052172
3104,58463,Santa Cecília,PB,-7.7441445,-35.8793295
3105,11625,São Sebastião,SP,-23.8027866,-45.4070527
3106,57160,Marechal Deodoro,AL,-9.709715,-35.896731
3107,18170,Piedade,SP,-23.7074096,-47.4252319
3108,28970,Araruama,RJ,-22.8733203,-42.3428897
3109,77015,Palmas,TO,-10.1837852,-48.3336423
3110,97400,São Pedro do Sul,RS,-29.6152729,-54.1790311
3111,79046,Campo Grande,MS,-20.4640173,-54.6162947
3112,64340,Castelo do Piauí,PI,-5.3230426,-41.5546185
3113,75835,Mineiros,GO,-17.5653879,-52.5536721
3114,71645,Brasília,DF,-15.7934036,-47.8823172
3115,78543,União do Sul,MT,-11.5308712,-54.3695643
3116,22715,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3117,75600,Goiatuba,GO,-18.0154577,-49.3640591
3118,99880,Machadinho,RS,-27.5658904,-51.6677057
3119,35238,Campo Alegre de Minas,MG,-15.5548209,-44.07794844071429
3120,69314,Boa Vista,RR,2.8208478,-60.6719582
3121,29172,Serra,ES,39.6838793,-0.4288545
3122,04147,São Paulo,SP,-23.5506507,-46.6333824
3123,89983,Santa Terezinha do Progresso,SC,-26.6197384,-53.1986638
3124,47750,Brejolândia,BA,-12.4843845,-43.9611861
3125,39300,São Francisco,MG,-15.948889,-44.864444
3126,42700,Lauro de Freitas,BA,-12.89242,-38.3127691
3127,37273,Aguanil,MG,-20.9424533,-45.3927152
3128,29212,Guarapari,ES,-20.6718755,-40.4984617
3129,83306,Piraquara,PR,-25.4423273,-49.0604473
3130,72641,Brasília,DF,-15.7934036,-47.8823172
3131,72851,Luziânia,GO,-16.2535456,-47.9500276
3132,96810,Santa Cruz do Sul,RS,-29.7141869,-52.4285914
3133,55500,Escada,PE,-8.3623847,-35.2366232
3134,26980,Avelar,RJ,-22.332723,-43.417649
3135,88705,Tubarão,SC,-28.471488,-49.014132
3136,65267,Central do Maranhão,MA,-2.1967253,-44.8290757
3137,23575,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3138,13061,Campinas,SP,-22.90556,-47.06083
3139,43845,Passagem dos Teixeiras,BA,-12.7328042,-38.44804254997932
3140,89063,Blumenau,SC,-26.9195567,-49.0658025
3141,84315,Caetano Mendes,PR,-24.6277664,-50.6436472
3142,06712,Cotia,SP,-23.603889,-46.918889
3143,58066,João Pessoa,PB,-7.1215981,-34.882028
3144,30532,Belo Horizonte,MG,-19.9227318,-43.9450948
3145,76857,Nova Mamoré,RO,-10.4104864,-65.3313761
3146,39370,Jequitaí,MG,-17.2328217,-44.4383463
3147,32071,Contagem,MG,-19.9132749,-44.0840953
3148,89690,Vargeão,SC,-26.861277,-52.1544966
3149,15480,Orindiúva,SP,-20.1819444,-49.3508333
3150,61663,Caucaia,CE,-3.7300563,-38.6593082
3151,25660,Petrópolis,RJ,-22.5075743,-43.1785356
3152,55817,Carpina,PE,-7.8459151,-35.2538861
3153,45570,Ipiaú,BA,-14.1318211,-39.7373177
3154,59592,Caiçara do Norte,RN,-5.0645017,-36.0561226
3155,28735,Quissamã,RJ,-22.107205,-41.4723411
3156,86600,Rolândia,PR,-23.3119901,-51.3674145
3157,17600,Tupã,SP,-21.9349129,-50.5141255
3158,22795,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3159,74966,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
3160,28650,Duas Barras,RJ,-22.0522519,-42.5194705
3161,55020,Caruaru,PE,-8.2829702,-35.9722852
3162,07095,Guarulhos,SP,-23.4430602,-46.524459
3163,45992,Teixeira de Freitas,BA,-17.5376644,-39.7458096
3164,64740,Conceição do Canindé,PI,-7.8774025,-41.5961417
3165,44020,Feira de Santana,BA,-12.2578934,-38.9598047
3166,39344,Luiz Pires de Minas,MG,-16.50244245,-44.233328867854496
3167,76100,São Luís de Montes Belos,GO,-16.5210639,-50.3726281
3168,44950,Uibaí,BA,-11.3349074,-42.1305245
3169,97850,Bossoroca,RS,-28.7278885,-54.9120278
3170,39447,Janaúba,MG,-15.8019291,-43.309246
3171,94040,Gravataí,RS,-29.9440222,-50.9930938
3172,09830,São Bernardo do Campo,SP,-23.7080345,-46.5506747
3173,75920,Santa Helena de Goiás,GO,-17.8115199,-50.5976641
3174,13612,Leme,SP,-22.1859721,-47.389764
3175,05642,São Paulo,SP,-23.5506507,-46.6333824
3176,05008,São Paulo,SP,-23.5506507,-46.6333824
3177,05076,São Paulo,SP,-23.5506507,-46.6333824
3178,41640,Salvador,BA,-12.9822499,-38.4812772
3179,40313,Salvador,BA,-12.9822499,-38.4812772
3180,41825,Salvador,BA,-12.9822499,-38.4812772
3181,85060,Guarapuava,PR,-25.3950986,-51.4622016
3182,24050,Niterói,RJ,-22.8832371,-43.1154552
3183,86790,Lobato,PR,-23.0077055,-51.9524309
3184,79130,Rio Brilhante,MS,-21.8046467,-54.5433047
3185,73340,Brasília,DF,-15.7934036,-47.8823172
3186,89618,Monte Carlo,SC,-27.2216645,-50.9784032
3187,99825,Carlos Gomes,RS,-27.7161093,-51.9135613
3188,11614,São Sebastião,SP,-23.8027866,-45.4070527
3189,55860,São Vicente Ferrer,PE,-7.589691,-35.480844
3190,18210,Itapetininga,SP,-23.588607,-48.048326
3191,06544,Santana de Parnaíba,SP,-23.4446715,-46.9167722
3192,58560,Ouro Velho,PB,-7.6209094,-37.1510175
3193,76850,Guajará-Mirim,RO,-10.7804239,-65.3327825
3194,55880,Ferreiros,PE,-7.471992,-35.25755101304054
3195,23885,Conceição de Jacareí,RJ,-23.027141,-44.157527
3196,95800,Venâncio Aires,RS,-29.614306,-52.193159
3197,21760,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3198,25821,Três Rios,RJ,-22.1167884,-43.2087226
3199,17950,Nova Guataporanga,SP,-21.3330061,-51.6465874
3200,76690,Guaraíta,GO,-15.6318094,-50.0288807
3201,96495,Candiota,RS,-31.5451894,-53.719538
3202,68907,Macapá,AP,0.0401529,-51.0569588
3203,17720,Salmourão,SP,-21.625096,-50.8605656
3204,89084,Indaial,SC,-26.8901747,-49.2416736
3205,15707,Jales,SP,-20.2671767,-50.5492435
3206,89533,São Cristóvão do Sul,SC,-27.2917065,-50.34244074848485
3207,24440,São Gonçalo,RJ,-22.8219014,-43.0309252
3208,64825,Nazaré do Piauí,PI,-6.9709737,-42.6707675
3209,30555,Belo Horizonte,MG,-19.9227318,-43.9450948
3210,72327,Brasília,DF,-15.7934036,-47.8823172
3211,88503,Lages,SC,-27.8165664,-50.325883
3212,47850,Luís Eduardo Magalhães,BA,-12.0869117,-45.7834163
3213,43810,Candeias,BA,-12.6693806,-38.5406462
3214,76964,Cacoal,RO,-11.4333,-61.4420502
3215,29902,Linhares,ES,-19.3816944,-40.0612213
3216,62930,Limoeiro do Norte,CE,-5.1455607,-38.0984936
3217,78190,Barão de Melgaço,MT,-16.195776,-55.9668049
3218,40040,Salvador,BA,-12.9822499,-38.4812772
3219,22420,Rio de Janeiro,RJ,-22.9110137,-43.2093727
3220,55555,Xexéu,PE,-8.84129335,-35.63831096574074
3221,58055,João Pessoa,PB,-7.1215981,-34.882028
3222,53433,Paulista,PE,-7.9340069,-34.868407
3223,37580,Monte Sião,MG,-22.432778,-46.572778
3224,58725,São José do Bonfim,PB,-7.1616115,-37.3081198
3225,65580,Tutóia,MA,-2.761413,-42.275531
3226,52070,Recife,PE,-8.0584933,-34.8848193
3227,62740,Itapiúna,CE,-4.5654191,-38.9211537
3228,65785,Graça Aranha,MA,-5.4063519,-44.33271
3229,25042,Duque de Caxias,RJ,-22.7896225,-43.309929
3230,51250,Recife,PE,-8.0584933,-34.8848193
3231,45225,Jitaúna,BA,-14.017019,-39.8889976
3232,48400,Ribeira do Pombal,BA,-10.837299,-38.538152
3233,09608,São Bernardo do Campo,SP,-23.7080345,-46.5506747
3234,72907,Santo Antônio do Descoberto,GO,-15.9465415,-48.2616527
3235,37705,Poços de Caldas,MG,-21.7900318,-46.5647928
3236,07182,Guarulhos,SP,-23.4430602,-46.524459
3237,11534,Cubatão,SP,-23.8857982,-46.4241869
3238,95530,Maquiné,RS,-29.6756372,-50.2056317
3239,37011,Varginha,MG,-21.5565914,-45.4340674
3240,47815,Barreiras,BA,-12.1440031,-44.9967406
3241,25935,Magé,RJ,-22.6604221,-43.0426162
3242,65094,São Luís,MA,-2.5295265,-44.2963942
3243,59775,Messias Targino,RN,-6.0772948,-37.511712
3244,85912,Toledo,PR,-24.7222438,-53.7402476
3245,87043,Maringá,PR,-23.425269,-51.9382078
